areaNm,areaCd,areaCongestLvl,areaCongestMsg,temp,humidity,pm10,collectedAt,prkNm,prkCd,prkType,cpcty,curPrkCnt,curPrkYn,curPrkTime,payYn,rates,timeRates,addRates,addTimeRates,address,roadAddr,lng,lat
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬4주차장[청담대교 하부],1892077,BP,136,,N,,Y,1000,30,200,10,광진구 자양동 97-5,,127.06,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬1주차장[윈드서핑장 앞],1886489,BP,67,,N,,Y,1000,30,200,10,광진구 자양동 409-0,,127.08,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬1주차장[윈드서핑장 앞],1886489,BP,67,63,Y,2025-08-09 18:02:17,Y,1000,,200,,광진구 자양동 409-0 ,,127.08,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬2주차장[안내센터 앞],1892075,BP,356,214,Y,2025-08-09 18:02:44,Y,1000,,200,,광진구 자양동 435-0 ,,127.07,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬4주차장[청담대교 하부],1892077,BP,136,136,Y,2025-08-09 18:02:44,Y,1000,,200,,광진구 자양동 97-5 ,광진구 강변북로 2202,127.06,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬3주차장[수영장 앞],1892076,BP,112,112,Y,2025-08-09 18:02:44,Y,1000,,200,,광진구 자양동 112-0 ,,127.07,37.53
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,동작대교(위) 공영주차장(시),1477337,NS,25,,N,,Y,260,5,260,5,동작구 동작동 316-3,,126.98,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,"반포2, 3주차장",1029608,BP,315,,N,,Y,1000,30,200,10,서초구 반포동 115-5,,127.00,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,동작대교 전망카페(상류),2911100,BS,25,,N,,Y,150,5,0,0,서초구 반포동 1333-1,,126.98,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,반포4주차장[더리버 앞],1892057,BP,46,,N,,Y,1000,30,200,10,용산구 용산동6가 451-1,,126.98,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,반포1주차장[반포대교남단 상류],1892054,BP,332,,N,,Y,1000,30,200,10,서초구 잠원동 122-1,,127.00,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,반포1주차장[반포대교남단 상류],1892054,BP,332,0,Y,2025-02-03 09:02:25,Y,1000,,200,,서초구 잠원동 122-1 ,,127.00,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,"반포2, 3주차장",1029608,BP,315,0,Y,2025-02-03 09:02:21,Y,1000,,200,,서초구 반포동 115-5 ,서초구 신반포로11길 40,127.00,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,반포4주차장[더리버 앞],1892057,BP,46,0,Y,,Y,1000,,200,,용산구 용산동6가 451-1,,126.98,37.51
반포한강공원,POI095,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:48.592984,동작대교(위) 공영주차장(시),1477116,NS,47,10,Y,2025-08-09 18:02:37,Y,260,,260,,동작구 동작동 316-3,동작구 동작대로 335,126.98,37.51
서울광장,POI099,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.143382,세종대로2 관광버스 승하차 허용 구간(시),1584732,NS,1,,N,,N,0,0,0,0,중구 정동 5-5 (정동 5-5(시청역 2번 출구 앞),,126.98,37.57
망원한강공원,POI094,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.196863,망원2주차장[서울함공원옆],1823528,BP,229,,N,,Y,1000,30,200,10,마포구 망원동 205-5,,126.90,37.55
망원한강공원,POI094,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.196863,망원2주차장[서울함공원옆],1823528,BP,229,0,Y,2025-02-03 09:04:24,Y,1000,,200,,마포구 망원동 205-5 ,마포구 마포나루길 407,126.90,37.55
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,(주)우리기술 사옥,1030828,BS,159,,N,,Y,500,10,500,10,마포구 상암동 1593-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,디지털큐브,2972434,BS,518,,N,,Y,500,10,500,10,마포구 상암동 1647-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,엠비씨 씨앤아이 파크엠(MBC C&I PARK M),1585407,BS,631,,N,,Y,1500,10,500,10,마포구 상암동 1615-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,DMCC,2975600,BS,361,,N,,Y,2000,30,1500,15,마포구 상암동 1651-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,누리꿈스퀘어 주차장,2974323,BS,969,,N,,Y,500,10,500,10,마포구 상암동 1605-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,DMC 이안상암1단지,739990,BS,311,,N,,Y,500,10,500,10,마포구 상암동 1654-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,미디어케어라인(민영),2969968,NP,96,,N,,Y,1500,30,500,10,마포구 상암동 251-1,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,디디엠씨(DDMC) 주차장,1425400,BS,715,,N,,Y,0,0,500,10,마포구 상암동 1610-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,YTN뉴스퀘어,2970280,BS,441,,N,,Y,1000,15,1000,15,마포구 상암동 1607-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,상암1 공영주차장(구),2963709,NW,213,,N,,Y,200,5,200,5,마포구 상암동 1267-1,,126.90,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,서울 SFLEX 주차장,1432411,BS,598,,N,,Y,700,10,700,10,마포구 상암동 1648-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,한샘상암 주차장,2975057,BS,444,,N,,Y,500,10,500,10,마포구 상암동 1623-0,,126.90,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,서서울농협 DMC첨단주차타워 주차장,2968986,BS,192,,N,,Y,500,10,500,10,마포구 상암동 1613-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,KBS미디어센터 주차장,2972130,BS,375,,N,,Y,500,10,500,10,마포구 상암동 1652-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,전자회관 주차장,739955,BS,146,,N,,Y,1500,30,500,10,마포구 상암동 1599-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,SBS프리즘 타워주차장,1586338,BS,196,,N,,Y,0,30,500,10,마포구 상암동 1607-1,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,상암 더팬빌딩 주차장[마포 상암점],1871569,BS,120,,N,,Y,500,10,500,10,마포구 상암동 1592-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,성암로 관광버스 주차허용 구간(시),1913619,NS,7,,N,,Y,0,0,0,0,마포구 상암동 1695-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,우리금융 상암센터 주차장,2971548,BS,544,,N,,Y,3000,60,3000,60,마포구 상암동 1585-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,마포 창업복지관 주차장,1880626,BS,33,,N,,Y,0,60,500,10,마포구 상암동 1640-0,,126.89,37.57
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,CJ E&M 센터  주차장,2974712,BS,484,,N,,Y,1000,20,1000,20,마포구 상암동 1606-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,산학협력연구센터 주차장,2973933,BS,253,,N,,Y,0,30,3000,60,마포구 상암동 1649-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,상암IT타워 주차장,2976171,BS,363,,N,,Y,1500,30,500,10,마포구 상암동 1590-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,KGIT 센터 주차장,2973673,BS,555,,N,,Y,6000,30,500,10,마포구 상암동 1601-0,,126.89,37.58
DMC(디지털미디어시티),POI084,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:51.887699,DMC 이안상암2단지 주차장,739989,BS,446,,N,,Y,500,10,500,10,마포구 상암동 1653-0,,126.89,37.58
북서울꿈의숲,POI096,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:52.036311,북서울꿈의숲,1033876,BP,402,,N,,Y,300,10,300,10,강북구 번동 28-6,,127.05,37.62
북서울꿈의숲,POI096,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:52.036311,북서울꿈의숲 서문주차장,1367916,BP,74,,N,,Y,300,10,300,10,강북구 번동 28-4,,127.04,37.62
북서울꿈의숲,POI096,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:52.036311,꿈의숲요양병원,2991048,BS,73,,N,,Y,0,20,500,10,강북구 번동 105-1,,127.04,37.62
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,소파길노상 공영주차장(시),1511592,NS,21,,N,,Y,330,5,330,5,중구 회현동1가 1-19,,126.98,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,호현당,3204362,BS,5,,N,,N,0,0,0,0,중구 회현동1가 1-44,,126.98,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,남산공원 소월로 관광버스전용 주차장(시),1368955,NS,12,,N,,N,0,0,0,0,중구 남대문로5가 450-0,,126.98,37.55
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,중구 필동2가 84-55,3202821,BS,3,,N,,N,0,0,0,0,중구 필동2가 84-55,,126.99,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,장충체육관 주차장,3201134,BS,63,,N,,Y,400,5,400,5,중구 장충동2가 200-102,,127.01,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,필동 공영주차장(구),173864,NW,47,,N,,Y,200,5,200,5,중구 필동3가 62-12,,127.00,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,남산한옥마을 공영주차장(시),173828,NW,16,,N,,Y,430,5,430,5,중구 필동2가 83-1,,126.99,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,남산공원 소파로 관광버스전용 주차장(시),1512095,NS,21,,N,,N,0,0,0,0,중구 남창동 205-107,,126.98,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,장충단로(한남광장) 관광버스전용 주차장(시),1549662,NS,5,,N,,N,0,0,0,0,용산구 한남동 9-19,,127.00,37.55
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,용산구 이태원동 258-29(구),3210859,NW,30,,N,,Y,150,5,150,5,용산구 이태원동 258-29,,126.99,37.54
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,스타빌딩,3202639,BS,19,,N,,Y,6000,60,0,0,중구 필동1가 22-2,,126.99,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,세정IT빌딩,3202782,BS,66,,N,,Y,2000,30,1000,15,중구 필동2가 81-6,,127.00,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,소방재난본부,3203033,BS,47,,N,,Y,500,5,500,5,중구 예장동 6-7,,126.99,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,남산공원 주차장,3204319,BS,72,,N,,Y,300,10,300,10,중구 회현동1가 100-166,,126.98,37.55
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,동국대학교 충무로 영상센터,3202805,BS,81,,N,,Y,2000,20,2000,20,중구 필동2가 82-1,,126.99,37.56
남산공원,POI091,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:52.594575,소파로케이블카앞 관광버스전용 주차장(시),1512161,NS,2,,N,,N,0,0,0,0,중구 회현동1가 1-15,,126.98,37.56
